1546207851863	Direct	page_view		Visitor-486653	Page-3	L'oreal Paris,Voluminous Original 305 Black Mascara
1546207851863	Yahoo	page_view		Visitor-667738	Page-4	Tovolo,King Cube Tray
1546207851863	Facebook	page_view		Visitor-384136	Page-5	Crisco,Pure Vegetable Oil
1546207851863	Facebook	page_view		Visitor-162164	Page-3	Crisco,Pure Vegetable Oil
1546207851863	Yahoo	page_view		Visitor-944671	Page-11	Kind,Thai Sweet Chili Almond Protein Bar
1546207851863	Other	page_view		Visitor-315972	Page-4	Kroger,2% Milk
1546207851863	Facebook	add_to_cart		Visitor-769430	Page-7	Dove,Clean Comfort Deodorant
1546207851863	Other	page_view		Visitor-581979	Page-2	Kroger,Dry Roasted Unsalted Peanuts
1546207851863	Google	page_view		Visitor-51025	Page-9	e.l.f.,Matte Lip Color-Paline
1546207851863	Yahoo	page_view		Visitor-452803	Page-7	Simply Organic,Italian Seasoning
1546207851863	Facebook	page_view		Visitor-845766	Page-9	Ziploc,Double Zipper Gallon Bags
1546207851863	Bing	page_view		Visitor-317734	Page-14	The Body Shop,Coconut Body Butter
1546207851863	Bing	page_view		Visitor-462912	Page-0	All,"Mighty Pacs, Free Clear"
1546207851863	Bing	page_view		Visitor-481735	Page-2	Penn,Extra Duty Felt Tennis Ball
1546207851863	Google	page_view		Visitor-227460	Page-11	Thymes,Kimono Rose Hand Creme
1546207851863	Yahoo	page_view		Visitor-246586	Page-12	Trader Joe's,Extra Virgin Olive Oil
1546207851863	Facebook	page_view		Visitor-230559	Page-14	Nature Made,D3 400 IU
1546207851863	Other	page_view		Visitor-481654	Page-0	Jergens,Natural Glow
1546207851863	Direct	page_view		Visitor-545092	Page-8	Maybelline,The Falsies - Washable Mascara
1546207851863	Direct	page_view		Visitor-797038	Page-14	Siggi's,"Icelandic Style Skyr, Blueberry"
1546207852343	Bing	page_view		Visitor-785649	Page-10	Gatorade,Perform Fruit Punch
1546207852343	Yahoo	page_view		Visitor-18508	Page-13	Pantene,Repair & Protect 2in1 Shampoo & Conditioner
1546207852343	Yahoo	page_view		Visitor-873754	Page-8	Avery,White Reinforcement Labels
1546207852343	Google	page_view		Visitor-275901	Page-6	Avery,Permanent Reinforcement Labels
1546207852343	Twitter	page_view		Visitor-154868	Page-6	Cloud 9,Cutlery Combo
1546207852343	Google	page_view		Visitor-582242	Page-6	Axe,Axe Anarchy for Her
1546207852343	Direct	purchase		Visitor-180471	Page-0	Safeway Kitchens,Clover Honey
1546207852343	Facebook	page_view		Visitor-88923	Page-4	Safeway,Blue Mint Antiseptic Mouth Rinse
1546207852343	Twitter	page_view		Visitor-892841	Page-8	Neutrogena,Oil-Free Acne Stress Control Power-Cream Wash
1546207852343	Other	page_view		Visitor-792712	Page-6	Bolla,Pinot Grigio
1546207852343	Direct	page_view		Visitor-452928	Page-11	Sol Republic,JAX Headphones
1546207852343	Google	page_view		Visitor-573474	Page-11	Lysol,Bathroom Cleaner with Hydrogen Peroxide
1546207852343	Facebook	page_view		Visitor-249278	Page-4	Air Wick,Dual Action Spray
1546207852343	Bing	page_view		Visitor-67024	Page-14	up & up,Toothbrush Holder
1546207852343	Direct	page_view		Visitor-875848	Page-10	Cover Girl,Flamed Out Mascra
1546207852343	Google	page_view		Visitor-121703	Page-14	Kroger,Garlic Salt
1546207852343	Other	page_view		Visitor-558813	Page-8	Menscience,Advanced Deodorant
1546207852343	Yahoo	page_view		Visitor-5800	Page-12	Kroger
